user_screen_name,lang,hashtag,user_id,score,astroturf,fake_follower,financial,other,overall,self_declared,spammer,most_recent_post_time,recent_tweets_per_week,number_of_tweets,following,followers,numberOfLikes,vi,in,en,ja,und,zh,ko,es,pt,tr,ht,de,fr,fa,ar,th,nl,it,bn,hi
Gym_Ghingham,ja,#bot,3335376378,1.0,0.0,0.63,0.01,1.0,1.0,1.0,0.53,0.9541575592416314,0.00547460397139205,0.09402169819870995,0.0011025777507413885,0.0001487717036219711,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JustAJailedAcc,en,#bot,2184468234,0.74,0.06,0.69,0.14,0.71,0.74,0.74,0.65,0.9536846039571171,0.002855552174333231,0.07917327794961085,0.0033077332522241654,0.00014670542996055483,8.779427849564504e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shingu_Momoka,ja,#bot,2842207224,1.0,0.0,0.53,0.0,1.0,1.0,0.97,0.63,0.9543458582111913,0.003331743410162107,0.06619750492415587,0.0018249562770891947,0.00018183208220463136,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
son56924646,vi,#bot,1239108522840739840,0.72,0.02,0.69,0.18,0.72,0.72,0.06,0.3,0.9221412147649102,0.00016269073572093557,0.0005782612081191448,0.014067371302562543,2.272901027557892e-05,0.0025277436016871136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sakuramiwa_bot,ja,#bot,155162538,0.99,0.0,0.44,0.01,0.99,0.99,0.95,0.64,0.9542042397231973,0.004522221499734297,0.2464171420620565,0.0019390160444072693,0.0002562179340156169,6.096824895530905e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yukina_himeyuki,ja,#bot,2338310646,1.0,0.0,0.38,0.05366666666666667,1.0,1.0,0.96,0.76,0.9534180836400683,0.001950788826258366,0.04392870409493185,0.004144171545890046,0.0005496287939367266,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m_patapata,ja,#bot,875701735,0.99,0.01,0.63,0.09,0.99,0.99,0.89,0.62,0.9528978170566694,0.00030792906264874283,0.007882478940696951,0.029275340278305834,0.0014629217522827158,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L79X7qoNdhvT2RT,ja,#bot,1301276829668356096,0.98,0.03,0.34,0.03,0.94,0.98,0.98,0.41,0.9541704909966598,0.0030936477922476687,0.02234156217329199,7.603984487871645e-05,0.0005165684153540664,1.4632379749274173e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderso17711967,en,#bot,1348306979039686656,0.83,0.21,0.49,0.47,0.83,0.83,0.02,0.06,0.9125737662001773,0.0012841210960979391,0.003409571052728997,0.00942894076496084,9.504858842514821e-05,0.010813328634713614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SurakhbayarG,en,#tbt,1924204988,0.73,0.41,0.27,0.08,0.73,0.73,0.0,0.01,0.9536464395093502,0.0021174557587984727,0.055053530648482285,0.08767394114516007,0.007587356884720526,0.029045273802309233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SexyColombiacom,es,#tbt,1157718971577225216,0.77,0.23,0.55,0.05,0.77,0.77,0.03,0.14,0.9462100495507003,0.00037935774802307423,0.002648768227035818,0.061136035282488024,0.015809059783495845,0.0010059761077625994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
marciom35246052,en,#tbt,4861069574,0.9,0.1,0.33,0.53,0.9,0.9,0.03,0.01,0.9419998170629776,0.0011174541635578324,0.0006535755818035368,0.0020910957341647024,2.686155759841145e-05,0.00739179050334167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XJAPANoverseas,ja,#tbt,1054135030996451328,0.79,0.02,0.27,0.14,0.79,0.79,0.05,0.06,0.7171684818435006,0.0002103098593038232,0.008357342449351084,0.006691506349327047,0.0007314608761413579,0.0062809490073759385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pena_javito,en,#tbt,1223028870,0.92,0.23,0.57,0.35,0.92,0.92,0.03,0.15,0.9418671877217717,0.003331743410162107,0.011098019742578024,0.05033837730971029,0.00028721203893686086,0.010486538820313158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JetAlphaeus,en,#tbt,1468325370030358531,0.97,0.08,0.97,0.9,0.97,0.97,0.58,0.52,0.9415244962135191,0.0001722145604375131,0.0,0.003801992243935822,1.0331368307081327e-05,9.754919832849449e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxxxus_13,en,#tbt,932706154832187392,0.85,0.09,0.57,0.4,0.85,0.85,0.03,0.04,0.946547852224735,0.0006888820513118438,0.002378147087695291,0.02418067067143183,0.00013224151433064097,0.01519572636962123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chenmapty,es,#tbt,1445099186244968452,0.73,0.05,0.36,0.05,0.73,0.73,0.63,0.24,0.667285340751745,7.459535709259346e-05,3.829544424630098e-05,0.006539426659569614,0.0001735669875589663,6.950380380905232e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ITAMATIANAMATOS,pt,#tbt,313054706,0.92,0.0,0.92,0.04,0.83,0.92,0.62,0.63,0.9494073471293081,1.1261922727352924e-05,0.00048635214192802246,0.015131929130864573,5.37231151968229e-05,8.535554853743267e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
carlinotero,es,#tbt,1090081192488120320,0.8,0.8,0.22,0.01,0.4,0.8,0.0,0.0,0.9528490864188185,0.008331751386365308,0.10091487816304413,0.25940993080374114,0.013379121957670317,0.09639202096332272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AndreaRock97,en,#tbt,447268204,0.77,0.47,0.48,0.35,0.77,0.77,0.06,0.08,0.9527530444820832,0.017617480485028394,0.9067684644675721,0.09482168656375942,0.007874568923657387,0.5338172586480413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlo23795749,pt,#tbt,1011817010060242944,0.83,0.13,0.73,0.3,0.83,0.83,0.05,0.18,0.9457012953833634,0.0007365011748947314,0.0013607647855518948,0.08619116417002509,0.00047524294212574104,0.007240589245932503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bemmerdamesmo,pt,#tbt,1446671886184767488,0.96,0.06,0.96,0.43,0.96,0.96,0.28,0.31,0.9421832271983195,0.0013555497814722705,0.0008284581105283112,0.015398068587940081,3.719292590549277e-05,2.4387299582123623e-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rafaeldaschi,pt,#tbt,875029913572691971,0.88,0.01,0.88,0.35,0.84,0.88,0.13,0.15,0.9135494828875032,0.00035554818623163045,0.0021726282035734756,0.027108204699262412,9.711486208656447e-05,0.0005231075760365517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kendraa_21,en,#tbt,1238774670049964035,0.8,0.27,0.7,0.33,0.8,0.8,0.06,0.1,0.9531674914603105,0.003331743410162107,0.014746299064442298,0.17261044787468632,0.00020456109248021025,0.014640915304127916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NndrGay69,en,#tbt,1445992411042234372,0.94,0.12,0.65,0.52,0.94,0.94,0.02,0.09,0.6596084516904327,0.0007365011748947314,0.000430185490366781,0.003079613717588016,6.198820984248796e-06,0.0006230955043232586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rojoamante999,es,#tbt,1425274257488105473,0.79,0.09,0.66,0.31,0.79,0.79,0.15,0.18,0.9534825847108807,0.0026174565564187928,0.007269751832756136,0.03273515322028743,0.0004876405840942386,0.016556537686303725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MichaelBassfor5,en,#tbt,1220907440516018176,0.93,0.09,0.49,0.3,0.93,0.93,0.02,0.07,0.8476118833366452,0.0005222151187717372,0.00428270718154466,0.014105391225001901,0.0012872884910623333,0.017741760445994934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yoel98280667,en,#tbt,1452662955527454730,0.77,0.07,0.74,0.61,0.77,0.77,0.01,0.06,0.7185203233569575,0.0005222151187717372,0.00018126510276582464,0.007680024332750361,1.653018929133012e-05,0.0010401183271775724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexMar32449934,pt,#tbt,922553849252106242,0.76,0.08,0.34,0.08,0.76,0.76,0.01,0.14,0.9542329419111872,0.00197459838804981,0.013024280588166962,0.034712189187134056,0.0003161398701966886,0.024983569056906543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JuanCastanedaVa,es,#tbt,857250630578176000,0.91,0.08,0.57,0.36,0.91,0.91,0.3,0.35,0.9548011506107889,0.01571271554171289,0.08728680607059382,0.012736674017185005,0.00941600907507392,8.535554853743267e-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
miiixxhelle,en,#tbt,3165794257,0.72,0.17,0.42,0.32,0.72,0.72,0.04,0.04,0.9545209100170636,0.005950795207220926,0.03585091838857877,0.005474868831267584,0.0006446773823618748,0.09360089452614867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CampsPhenom,en,#tbt,1432529524822929413,0.99,0.0,0.54,0.02,0.99,0.99,0.88,0.87,0.9416732113963456,0.0002103098593038232,0.0001646704102590942,0.00041821914683294045,3.719292590549277e-05,1.8290474686592716e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NighHorizon,en,#tbt,127393736,0.77,0.26,0.47,0.04,0.77,0.77,0.43,0.23,0.9479908468407091,0.00010554778742147042,0.003682745221685944,0.08592502471294959,0.004258590016178922,0.0009413497638699718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcelo00603664,pt,#tbt,1353872855109414912,0.77,0.22,0.77,0.24,0.72,0.77,0.12,0.18,0.9626797435096783,0.040474659804814454,0.01914006303430123,0.1361493422553418,0.000404989637637588,0.019925643123574106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Diego70094056,pt,#tbt,1408555305793957895,0.86,0.22,0.52,0.23,0.86,0.86,0.09,0.26,0.9536437585357468,0.006903177678878679,0.006543414906884627,0.046764504600410615,0.00031820614385810487,0.02011952215525199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AGomonelin,en,#tbt,1416542323576557570,0.83,0.31,0.43,0.38,0.83,0.83,0.11,0.2,0.9641563291478604,1.0,0.043169177784046886,0.00171089650977112,9.711486208656447e-05,0.004861608171696344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OthersMayKnow,en,#tbt,1312481330165428226,0.79,0.02,0.47,0.06,0.76,0.79,0.79,0.55,0.9388708054590931,4.36429267637165e-05,0.0001365870844784735,3.8019922439358224e-05,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XvideosGay_18,en,#tbt,906232122532298755,0.75,0.28,0.29,0.33,0.75,0.75,0.05,0.14,0.9639484748414283,0.35714183163101715,0.15184143643658338,0.1497984944110714,1.0,0.13819551054201992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BradleyBanfiel,und,#tbt,1465349933280673794,0.89,0.11,0.89,0.65,0.87,0.89,0.65,0.39,0.9629967292122038,0.00018173838515409061,1.2765148082100327e-06,0.0014447570526956125,3.099410492124398e-05,8.535554853743267e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LuisMonsalveC,es,#tbt,164054887,0.76,0.76,0.28,0.08,0.4,0.76,0.03,0.0,0.9632574144690569,0.04285561598395883,0.40928894295638274,0.21047829062428713,0.01211662875054498,0.20375710737362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
prazerpedrolima,pt,#tbt,1253989723057590272,0.8,0.2,0.8,0.19,0.72,0.8,0.02,0.2,0.9563610041350076,0.002307932253130023,0.005663896204027915,0.13348794768458672,0.0004876405840942386,0.010625546427931261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
livredelune,en,#tbt,1105037288705150976,0.88,0.07,0.57,0.38,0.88,0.88,0.01,0.15,0.8958796589801576,0.002307932253130023,0.030162768403194862,0.014409550604516767,5.37231151968229e-05,0.12756874474910956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViniMoraes1032,und,#tbt,3048198065,0.94,0.13,0.94,0.51,0.87,0.94,0.63,0.47,0.5722416724228747,1.5785739467727247e-05,2.5530296164200655e-06,0.0024332750361189264,4.13254732283253e-06,6.096824895530905e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkowoH,en,#tbt,1183707687420342272,0.78,0.35,0.58,0.49,0.78,0.78,0.26,0.09,0.9644034518323666,0.022617488461231593,0.12001409272348264,0.0004942589917116569,0.0022088465440539876,8.535554853743267e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregoriotorresr,es,#tbt,318087455,0.85,0.32,0.73,0.31,0.85,0.85,0.1,0.21,0.9170325407113726,0.0049984127355631736,0.06451505840693506,0.1899475325070337,0.0007665875283854345,0.04900505914529831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Playboy00094418,en,#tbt,1237799894980734976,0.73,0.2,0.46,0.31,0.73,0.73,0.02,0.05,0.9525294197426896,0.0026174565564187928,0.0038065671580823175,0.023268192532887234,0.0017356698755896629,0.0065296994631135995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bqto32,es,#tbt,1356536003088027649,0.75,0.14,0.67,0.03,0.75,0.75,0.54,0.2,0.9629465792353863,0.00021269081548296756,0.00045571578653098166,0.05760018249562771,0.004043697555391631,0.007323506064511724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Games_Dont_Suck,en,#tbt,1006011678700515328,0.75,0.37,0.53,0.46,0.75,0.75,0.24,0.06,0.9639516289280206,0.023569870932889345,0.11733341162624157,0.0014827769751349707,0.0034362130989352493,0.00013900760761810464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89kingBe,en,#tbt,782486503901593600,0.76,0.27,0.69,0.45,0.76,0.76,0.05,0.09,0.9624712583859277,0.00547460397139205,0.0060404680724498745,0.14185233062124553,0.0007541898864169369,0.0481161420755299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OffLopez,pt,#tbt,1372901132184522756,0.96,0.12,0.86,0.34,0.96,0.96,0.03,0.11,0.9633127686887516,0.0021174557587984727,0.0066608542692399506,0.041327655691582386,0.00010951250405506206,0.010004889653566216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ctralmarivolei,pt,#tbt,1448781512984469508,0.75,0.08,0.53,0.07,0.75,0.75,0.68,0.53,0.8404114190550988,6.745248855516031e-05,2.8083325780620717e-05,7.603984487871645e-05,0.00023968774472428678,2.194856962391126e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SherryLMaher,en,#tbt,2983589789,0.71,0.36,0.39,0.38,0.71,0.71,0.03,0.05,0.9635117915527253,0.0076174645326219925,0.14269776086537492,0.004638430537601703,0.0015455726987393665,0.44438781171541486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camaratunja,es,#tbt,403718683,0.76,0.03,0.31,0.04,0.76,0.76,0.03,0.01,0.9656647710606246,0.0009031681074348381,0.011906053616174974,0.022811953463614934,0.017137673747786505,0.007316189874637087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nicole_solas,en,#tbt,1055939660973772800,0.86,0.11,0.46,0.59,0.86,0.86,0.04,0.04,0.9665882876148482,0.0007603107366861752,0.001096526220252418,0.009124781385445974,8.678349377948315e-05,0.003408125116601776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freeballingar,es,#tbt,1289673819804893185,0.87,0.09,0.29,0.08,0.87,0.87,0.02,0.1,0.9656458465410709,0.003331743410162107,0.021299926089792604,0.0038400121663751804,0.00031200732287385607,0.020209755163705847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Julia_Axx01,en,#tbt,1067927218498658304,0.81,0.31,0.43,0.39,0.81,0.81,0.04,0.12,0.9669549501812023,0.2142844608823543,0.1186980059562181,0.008212303246901377,0.21133847008965562,0.041688869270661226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdrake1948,en,#tbt,922249838330126337,0.72,0.72,0.38,0.09,0.64,0.72,0.06,0.06,0.9673380139978363,0.11666525753743465,0.10040299572495191,0.1904798114211847,0.005107828491021008,0.09783696846356355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asosyal_biriyim,tr,#tbt,842434546314420229,0.9,0.25,0.44,0.36,0.9,0.9,0.15,0.11,0.9658483389002962,0.028569878909092548,0.015324560272561441,0.014143411147441259,0.0006219483720862959,0.06051098708814424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Braulio23714517,es,#tbt,1185586572126818304,0.93,0.19,0.78,0.33,0.93,0.93,0.15,0.09,0.9608478500168743,0.01428414183422626,0.04416996539368355,0.09444148733936583,0.0010496670199994628,0.04127428517776512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SebnemDonmez3,tr,#tbt,991416327276556289,0.96,0.29,0.54,0.31,0.96,0.96,0.32,0.08,0.9648024437862918,0.00547460397139205,0.004073358752998214,0.06904417914987454,0.0037420216008248563,0.0037727152453545243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
josaphada,ht,#tbt,1430005657760043008,0.88,0.11,0.27,0.1,0.88,0.88,0.0,0.07,0.9635390744017486,0.001046025478183501,0.0008386702289939914,0.004942589917116569,5.9921936181071695e-05,0.0011693710149628276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mrbeham1,en,#tbt,889766963093942273,0.78,0.09,0.48,0.33,0.78,0.78,0.04,0.1,0.9582655993237639,0.0026174565564187928,0.003486161941221599,0.014333510759638051,0.0006570750243303724,0.0065236026382180685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JustWhatNowWhy,en,#tbt,3012462963,0.93,0.93,0.4,0.06,0.54,0.93,0.0,0.0,0.9674719049736792,0.08571282720855769,1.0,1.0,0.04940460324446291,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_beyaz,tr,#tbt,1244923661448024065,0.85,0.55,0.53,0.21,0.85,0.85,0.17,0.09,0.9628508527073102,0.015474619923798451,0.08919519570886782,0.15040681317010113,0.008661819188656984,0.1393124488628812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Carlosoyyo19,es,#tbt,1117997700253982720,0.89,0.09,0.83,0.29,0.89,0.89,0.12,0.18,0.9611755596138136,0.005236508353477612,0.03627855084932913,0.08664740323929739,0.000537231151968229,0.004154376483814759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
em_conference,en,#tbt,4498748474,0.84,0.02,0.35,0.04,0.84,0.84,0.69,0.25,0.9540793378941426,0.00012935734921291423,0.0012407723935801518,0.0031556535624667325,0.0003574653434250139,0.00024875045573766094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel49339142,es,#tbt,1367950230759612417,0.74,0.12,0.73,0.43,0.74,0.74,0.03,0.07,0.9510545688521332,0.0005698342423546247,0.00117694665316965,0.020036499125541785,3.512665224407651e-05,0.0027313775531978457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RoseSpitznogle,en,#tbt,2315882874,0.88,0.88,0.25,0.0,0.23,0.88,0.0,0.01,0.9676240896517573,0.01190318565508188,0.2697824691115329,0.49794692418827463,0.024596921665499222,0.18949053711807964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc3434343434,en,#tbt,819922637275168768,0.91,0.21,0.7,0.42,0.91,0.91,0.12,0.11,0.9561485764030165,0.004760317117648735,0.0017475487724395347,0.006273287202494107,1.8596462952746386e-05,0.0015193287639663016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhwnyor,pt,#tbt,97547908,0.84,0.09,0.54,0.32,0.84,0.84,0.18,0.1,0.9608286100886614,0.0021412653205899164,0.006969770852826778,0.02862900159683674,0.0005971530881493007,0.06469584769643665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PeterVillarrue2,es,#tbt,1087078774573654016,0.79,0.11,0.79,0.35,0.72,0.79,0.03,0.14,0.9676543688830433,0.002093646197007029,0.0035882831258784017,0.028362862139761236,6.198820984248795e-05,0.005199372270908756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TriniBoiWinnie,en,#tbt,837270422,0.71,0.17,0.27,0.34,0.71,0.71,0.08,0.03,0.9674231743358283,0.003331743410162107,0.09732404200754931,0.007680024332750361,0.00044424883720449703,0.08686756111152434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphi182,und,#tbt,1385129922377654272,0.82,0.12,0.43,0.32,0.82,0.82,0.13,0.1,0.9675939681248009,0.018569862956686146,0.020780384562851122,0.015474108432818797,0.0004297849215745832,0.029066003006954038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warriorfactory2,en,#tbt,1402363088893005824,0.82,0.0,0.57,0.05,0.82,0.82,0.79,0.81,0.9584438052162284,5.792866383858279e-05,7.40378588761819e-05,3.8019922439358224e-05,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBlm50,pt,#tbt,1288831152246132736,0.96,0.08,0.81,0.38,0.96,0.96,0.16,0.15,0.9519260429775839,0.0017603123319268154,0.006554903540158518,0.03539654779104251,0.0001487717036219711,0.03958668404668217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brisco93445854,en,#tbt,1459400703244476417,0.9,0.19,0.52,0.43,0.9,0.9,0.09,0.18,0.5981154332611047,0.0009507872310177257,0.00020934842854644536,7.603984487871645e-05,0.0,0.00019265966669877662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbudyVPH,es,#tbt,862749578789093377,0.75,0.16,0.19,0.01,0.53,0.75,0.75,0.02,0.9602517276509309,0.01166509003716744,0.11462209417360346,0.010949737662535168,0.027332667993214356,0.09706511043178934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alanest09103215,es,#tbt,1132992919239979008,0.82,0.15,0.8,0.23,0.82,0.82,0.02,0.15,0.9643555097161638,0.0022841226913385792,0.00588728629546467,0.12090335335715915,0.00030580850188960726,0.011338874940708378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rodson51009849,en,#tbt,1442199342782189578,0.88,0.46,0.66,0.24,0.88,0.88,0.02,0.23,0.9662454384022658,0.023807966550803784,0.010462315368089427,0.19006159227435176,0.00038226062736200907,0.03411051592551631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChicagoGhosts,en,#tbt,62450122,0.74,0.0,0.49,0.05,0.74,0.74,0.42,0.19,0.85531227034307,7.697631327173783e-05,0.0016301094100842116,0.034103870428104324,0.0008265094645665062,0.00011949776795240575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CasalSafadoSP22,pt,#tbt,1256978092477894657,0.89,0.35,0.54,0.13,0.89,0.89,0.04,0.22,0.9601306107257869,0.002855552174333231,0.009913414000559114,0.0628849517146985,0.005227672363383151,0.03178274818040261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MadMenQts,und,#tbt,2541819282,0.72,0.15,0.22,0.02,0.72,0.72,0.31,0.03,0.9621826594627328,0.0004507864333974057,0.009600667872547656,0.045699946772108584,0.21585741058717298,0.09964772545753622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
letherblaze,en,#tbt,728323358857822209,0.73,0.18,0.71,0.26,0.73,0.73,0.0,0.22,0.9610555466189769,0.001426978466846602,0.008052255410188886,0.07949965782069805,0.00029341085992110966,0.0005499336055768876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVShowgirlsLV,en,#tbt,2958856241,0.8,0.05,0.37,0.08,0.8,0.8,0.57,0.2,0.9656338610120202,0.00035554818623163045,0.007011895841497709,0.01030339898106608,0.0027626078853135467,0.0001938790316778828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phkrl__,pt,#tbt,1456067388789641219,0.74,0.06,0.71,0.08,0.74,0.74,0.1,0.25,0.942093808843428,0.0009507872310177257,0.00048635214192802246,0.0014447570526956125,2.066273661416265e-06,0.0002719183903406784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AMPR_21,pt,#tbt,1123145577427034113,0.88,0.05,0.88,0.39,0.81,0.88,0.01,0.17,0.9611468574258237,0.0015460262758038212,0.0015471359475505595,0.023268192532887234,7.025330448815301e-05,0.0034703127305361916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tonyindios,pt,#tbt,700620691247230976,0.82,0.27,0.65,0.14,0.82,0.82,0.05,0.23,0.9640829966345896,0.004284125881819859,0.02824289013164697,0.18945327351532204,0.000911226684684573,0.0398293376775243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matthewmachin89,en,#tbt,1431991130485370883,0.77,0.29,0.33,0.4,0.77,0.77,0.06,0.09,0.9674569230623657,0.023807966550803784,0.011860099083079414,0.0011025777507413885,5.1656841535406635e-05,0.007146698142541328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saraeva_t,en,#tbt,264640910,0.79,0.25,0.79,0.46,0.71,0.79,0.07,0.18,0.9547568356941671,0.0008555489838519505,0.0012777913230182427,0.08550680556611664,0.00045044765818874583,0.0012778944981032777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrianBanana10,en,#tbt,1308379745713876992,0.84,0.27,0.33,0.23,0.84,0.84,0.04,0.04,0.7729510264974815,0.0011174541635578324,0.04336448454970302,0.033685651281271385,0.002657227928581317,0.03899285330185746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdstaff58,en,#tbt,144254673,0.86,0.86,0.28,0.11,0.48,0.86,0.03,0.03,0.9677355866127949,0.08333187102941332,0.299843116330071,0.2196030720097331,0.011738500670505803,0.2874701712841986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFC_MrTumble,en,#tbt,962633966359580672,0.78,0.45,0.64,0.36,0.78,0.78,0.02,0.1,0.967036483319613,0.009760325093851935,0.009299410377810088,0.18789445669530835,0.0025601130664947526,0.00010608475318223775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
